pricing_date,ALVARI,ARAMCOSG,ARAMCOTF,ARCENERGY,BBEN,BPSG,BRIGHTOILSG,BUYER1,BUYER2,CAOSG,CARGILLSG,CCMA,CHEVRONSG,COASTAL,ENEOSSG,ENOC,FREEPTSG,GLENCORESG,GPGLOBALSG,GULFSG,GUNVORSG,HL,IDEMITSU,ITGRES,KAIROS,KOCHRI,LUKOIL,MACQUARIESG,MAERSKSG,MERCURIARESOURCES,MERCURIASG,METS,MIPCO,P66SG,PETCO,PETROCHINA,PETROSUMMIT,PTT,REPSOLSG,REXCOMM,RGES,SELLER1,SIETCO,SINOHKPET,SINOPECFO,SINOPECHKSG,SKEISG,SOCAR,SUMMITENERGY,TOTALSG,TRAFI,UNIPECSG,VITOLSG,WANXIANG,ZENROCK,_rgp_01_sz_3,_rgp_02_sz_3,_rgp_03_sz_3,_rgp_04_sz_3,_rgp_05_sz_3,_rgp_06_sz_3,_rgp_07_sz_3,_rgp_08_sz_3,_rgp_09_sz_3,_rgp_10_sz_3,_rgp_11_sz_3,F380 M2/M3
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.576023391812865,0.0,6.760078662733529,0.0,0.0,6.494252873563219,6.217228464419476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19814446653413,0.0,5.808080808080809,0.0,0.0,0.0,0.0,0.0,0.0,4.827823691460055,0.0,0.0,0.0,0.0,0.0,0.0,4.839536138079827,6.666666666666667,0.0,6.72927100723428,0.0,0.0,392.22222222222223,4030.8333333333335,-2675.0,2413.3333333333335,173.33333333333334,4626.666666666667,0.0,0.0,0.0,521.6666666666666,0.0,18.65
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.404290429042905,0.0,7.502923976608188,0.0,0.0,13.417455310199788,7.216494845360825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.641304347826088,0.0,5.808080808080809,0.0,0.0,0.0,0.0,0.0,0.0,5.551181102362205,0.0,0.0,0.0,0.0,0.0,0.0,6.368722352328909,8.395061728395062,0.0,6.7928769017980635,0.0,0.0,859.4444444444445,3274.1666666666665,-2521.6666666666665,6353.333333333333,453.3333333333333,3975.0,0.0,0.0,500.0,1091.6666666666667,0.0,14.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587591240875913,0.0,6.33415435139573,0.0,0.0,12.105263157894736,9.213836477987421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.222616233254533,0.0,8.842592592592593,0.0,0.0,6.666666666666667,0.0,0.0,0.0,6.775544388609715,0.0,0.0,0.0,0.0,0.0,0.0,9.189723320158103,3.8423645320197046,0.0,8.205555555555556,0.0,0.0,403.3333333333333,2461.6666666666665,-3526.6666666666665,6295.0,-33.33333333333333,4324.166666666667,0.0,0.0,500.0,902.5,0.0,15.25
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7110091743119265,0.0,4.974922839506172,0.0,0.0,11.086341118188253,7.967032967032967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.592386258124419,0.0,8.842592592592593,0.0,0.0,4.076576576576577,0.0,0.0,0.0,5.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,15.283018867924529,3.727272727272727,0.0,6.1483739837398375,0.0,0.0,1313.3333333333333,2016.6666666666667,-3104.1666666666665,6671.666666666667,-133.33333333333331,2366.6666666666665,0.0,0.0,500.0,622.5,0.0,13.55
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960992907801418,0.0,4.4187120612298765,0.0,0.0,6.693121693121694,6.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29004329004329,0.0,8.502604166666666,0.0,0.0,4.076576576576577,0.0,0.0,0.0,5.517006802721089,0.0,0.0,9.029535864978904,0.0,0.0,0.0,0.0,3.3878787878787877,0.0,5.938697318007662,0.0,0.0,1351.6666666666667,2066.6666666666665,-2948.6111111111113,3018.3333333333335,-226.66666666666666,3191.6666666666665,0.0,0.0,0.0,852.5,0.0,10.3
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960992907801418,0.0,4.4187120612298765,0.0,0.0,6.174129353233831,6.820083682008368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.608736942070275,0.0,8.347701149425287,0.0,0.0,4.076576576576577,0.0,0.0,0.0,6.217150760719226,0.0,0.0,13.175853018372703,0.0,0.0,0.0,0.0,3.3878787878787877,0.0,6.34920634920635,0.0,0.0,1498.3333333333333,1866.6666666666667,-2828.6111111111113,3698.3333333333335,-226.66666666666666,3021.6666666666665,0.0,0.0,0.0,1812.5,0.0,8.95
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.960992907801418,0.0,4.6423237753882916,0.0,0.0,6.80365296803653,7.508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.302593659942364,0.0,8.713646532438478,0.0,0.0,3.9732142857142856,0.0,0.0,0.0,6.672749391727494,0.0,0.0,13.175853018372703,0.0,0.0,0.0,0.0,3.3878787878787877,0.0,7.07395498392283,0.0,0.0,1828.3333333333333,1540.0,-3025.277777777778,5270.0,-743.3333333333334,3575.0,0.0,0.0,0.0,1812.5,0.0,
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.188492063492063,0.0,0.0,6.060428849902534,8.638344226579521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.371951219512194,0.0,10.0,0.0,0.0,6.413043478260869,0.0,0.0,0.0,7.728613569321534,0.0,0.0,13.84,0.0,0.0,0.0,0.0,0.0,0.0,8.470588235294118,0.0,0.0,1746.6666666666667,1500.0,-2171.6666666666665,4370.555555555556,-590.0,1865.0,0.0,0.0,0.0,1795.0,0.0,
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,4.940476190476191,0.0,0.0,5.698169433801618,7.430107526881721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.854771784232366,0.0,8.470588235294118,0.0,0.0,6.413043478260869,0.0,0.0,0.0,6.482939632545932,0.0,0.0,8.77450980392157,0.0,0.0,0.0,0.0,0.0,0.0,7.51953125,0.0,0.0,1386.6666666666667,1265.0,-1550.0,3790.5555555555557,-590.0,1855.0,0.0,0.0,0.0,960.0,0.0,7.5
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.609505459216442,0.0,0.0,3.7915234822451316,6.712707182320442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4449035812672175,0.0,7.222222222222222,0.0,0.0,6.111111111111112,0.0,0.0,0.0,6.194779116465863,0.0,0.0,8.77450980392157,0.0,0.0,0.0,0.0,0.0,0.0,6.659722222222222,0.0,0.0,1103.3333333333333,1598.3333333333333,-1187.7777777777778,3165.5555555555557,-953.3333333333334,1108.3333333333333,0.0,0.0,0.0,960.0,0.0,8.8
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,4.920279023418036,0.0,0.0,4.832793959007551,7.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.934959349593495,0.0,7.450980392156863,0.0,0.0,5.333333333333334,0.0,0.0,0.0,6.825795644891122,0.0,0.0,7.549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,7.1871345029239775,0.0,0.0,1103.3333333333333,2048.3333333333335,-2827.777777777778,3695.5555555555557,-693.3333333333334,2233.3333333333335,0.0,0.0,0.0,450.0,0.0,7.5
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,4.7090198563582595,0.0,0.0,6.622222222222223,7.883396704689481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01639344262295,0.0,8.358585858585858,0.0,0.0,5.333333333333334,0.0,0.0,0.0,7.167668670674683,0.0,0.0,7.549019607843137,0.0,0.0,0.0,5.0,0.0,0.0,7.930107526881721,0.0,0.0,2128.3333333333335,2458.3333333333335,-3580.277777777778,3593.3333333333335,-693.3333333333334,4740.0,0.0,0.0,0.0,450.0,0.0,9.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296844181459567,0.0,0.0,7.6707441386340465,9.239766081871345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45171339563863,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.329710144927536,0.0,0.0,13.618421052631579,0.0,0.0,0.0,7.9375,2.5,0.0,7.9721496953872935,0.0,0.0,3033.3333333333335,3053.3333333333335,-4760.833333333333,2127.222222222222,-695.0,3683.3333333333335,0.0,0.0,0.0,2070.0,0.0,10.9
2019-08-20,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4382716049382718,0.0,0.0,6.351575456053068,6.229508196721311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.817220543806647,0.0,8.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,5.8444022770398485,0.0,0.0,12.359550561797754,0.0,0.0,0.0,7.9375,2.5,0.0,6.848319709355132,0.0,0.0,3401.6666666666665,2513.3333333333335,-3370.8333333333335,1947.2222222222222,-695.0,1918.3333333333335,0.0,0.0,0.0,2200.0,0.0,10.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3919671650542367,0.0,0.0,4.882909815645242,5.761741122565865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.419270833333334,0.0,6.890756302521009,0.0,0.0,0.0,0.0,0.0,0.0,4.716195485426255,0.0,0.0,12.359550561797754,0.0,0.0,0.0,5.25562372188139,3.2294757665677545,0.0,6.228287841191067,0.0,0.0,2934.4444444444443,2510.0,-3391.1111111111113,2567.222222222222,-301.66666666666663,-1375.0,0.0,0.0,0.0,2200.0,0.0,10.5
2019-08-22,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3938019652305367,0.0,0.0,5.261091480172753,5.761741122565865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.885464817668207,0.0,6.810344827586207,0.0,0.0,0.0,0.0,0.0,0.0,4.431549537932517,0.0,0.0,9.457364341085272,0.0,0.0,0.0,3.333333333333333,3.2294757665677545,0.0,6.513761467889908,0.0,0.0,2364.4444444444443,2840.0,-3284.4444444444443,2167.222222222222,-301.66666666666663,-1988.3333333333333,0.0,0.0,0.0,1220.0,0.0,14.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,4.869791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.397282174260592,0.0,0.0,5.0161030595813205,5.621693121693122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.116666666666666,0.0,7.394366197183099,0.0,0.0,0.0,0.0,0.0,0.0,4.538571720892163,0.0,0.0,7.796610169491525,0.0,0.0,0.0,3.333333333333333,3.2294757665677545,0.0,6.7119155354449465,0.0,0.0,2537.777777777778,2966.6666666666665,-3411.1111111111113,1401.6666666666667,-301.66666666666663,-2881.6666666666665,0.0,0.0,0.0,460.0,0.0,15.25
2019-08-26,0.0,0.0,0.0,0.0,0.0,6.569407603890362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.985677083333333,0.0,0.0,4.582655826558266,5.5463347164591985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.818529130850048,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.586358635863586,0.0,0.0,0.0,0.0,0.0,0.0,3.163716814159292,0.0,0.0,7.694235588972431,0.0,0.0,2360.277777777778,3070.0,-2348.3333333333335,-1218.3333333333333,0.0,-3033.3333333333335,0.0,0.0,0.0,0.0,0.0,17.3
2019-08-27,0.0,0.0,0.0,0.0,0.0,6.395440251572326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.273648648648648,0.0,0.0,4.39031339031339,5.352993744414656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.579025110782865,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010363574583758,0.0,0.0,0.0,0.0,0.0,0.0,3.163716814159292,3.1868131868131866,0.0,6.627906976744186,0.0,0.0,2823.6111111111113,2565.0,-2157.5,-73.33333333333326,1160.0,-1800.0,0.0,0.0,0.0,0.0,0.0,20.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,5.595514307811291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.607558139534884,0.0,0.0,4.246724890829694,5.508274231678487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.004922644163151,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.6613837764144512,0.0,0.0,0.0,0.0,0.0,0.0,3.195443645083933,3.1868131868131866,0.0,6.408629441624366,0.0,0.0,2674.722222222222,2525.0,-2217.5,583.3333333333334,1160.0,-1231.111111111111,0.0,0.0,0.0,0.0,0.0,21.3
2019-08-29,0.0,0.0,0.0,0.0,0.0,4.5134874759152215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675170068027211,0.0,0.0,4.1976584022038566,5.76837416481069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500219587176109,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.904457554900033,0.0,0.0,0.0,0.0,0.0,0.0,3.195443645083933,3.1868131868131866,0.0,6.080332409972299,0.0,0.0,2934.722222222222,1675.0,-2390.8333333333335,-93.33333333333326,1160.0,-471.1111111111111,0.0,0.0,0.0,0.0,0.0,17.75
2019-08-30,0.0,0.0,0.0,0.0,0.0,5.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.307104913678619,0.0,0.0,5.068027210884353,6.874105865522175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9408473221422864,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,4.026044074587764,0.0,0.0,0.0,0.0,0.0,0.0,3.195443645083933,3.1868131868131866,0.0,5.777310924369748,0.0,0.0,2936.9444444444443,855.0,-3144.1666666666665,926.6666666666666,1160.0,-891.1111111111111,0.0,0.0,0.0,0.0,0.0,19.5
2019-09-02,0.0,0.0,0.0,0.0,0.0,14.186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,8.447082096933729,0.0,0.0,5.62178072111847,7.542430414120842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60672514619883,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9700374531835205,0.0,0.0,0.0,0.0,0.0,0.0,3.8392857142857144,5.071497584541063,0.0,6.471794871794872,0.0,0.0,1458.3333333333333,216.66666666666666,-3776.6666666666665,1528.888888888889,1069.6666666666667,-704.4444444444445,0.0,0.0,0.0,200.0,0.0,7.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,14.186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,7.3916887709991155,0.0,0.0,4.93202614379085,7.223326706428098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.862145023435346,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,5.195530726256983,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0664869721473496,0.0,6.0717948717948715,0.0,0.0,1331.6666666666667,606.6666666666666,-3621.6666666666665,1170.5555555555557,939.6666666666667,-959.4444444444445,0.0,0.0,0.0,200.0,0.0,7.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,14.186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.270456503014642,0.0,0.0,3.7603174603174603,6.231023102310231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.558169934640523,0.0,7.119565217391305,0.0,0.0,0.0,0.0,0.0,0.0,4.3706684551754975,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.95617816091954,0.0,6.0717948717948715,0.0,0.0,665.0,606.6666666666666,-3081.6666666666665,2263.888888888889,1359.6666666666667,-937.2222222222223,0.0,0.0,0.0,200.0,0.0,8.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.21172353455818,0.0,0.0,4.917344173441735,6.37715179968701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8434886499402627,0.0,5.7936507936507935,0.0,0.0,0.0,0.0,0.0,0.0,4.94553376906318,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.227485380116959,0.0,5.357575757575757,0.0,0.0,1075.0,106.66666666666664,-2731.6666666666665,3803.888888888889,1279.6666666666667,-1787.2222222222222,0.0,0.0,0.0,200.0,0.0,9.25
2019-09-06,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8207452165156095,0.0,0.0,6.574074074074074,7.370637785800241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7284566361873095,0.0,7.150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,5.343476256339327,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.379391100702576,0.0,5.0,0.0,0.0,1128.3333333333333,430.0,-2378.3333333333335,6361.666666666667,170.0,-1896.111111111111,0.0,0.0,0.0,0.0,0.0,14.7
2019-09-09,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315192743764173,0.0,0.0,6.584595959595959,7.627567925778661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.824242424242424,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196078431372549,0.0,8.356741573033707,0.0,0.0,1943.3333333333333,-254.99999999999997,-2116.6666666666665,6175.555555555556,165.0,-1326.6666666666667,0.0,0.0,-10.0,0.0,0.0,13.55
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665637860082305,0.0,0.0,5.3016924208977185,6.794202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394557823129252,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.088888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.513011152416357,0.0,8.095854922279793,0.0,0.0,1328.3333333333333,-104.99999999999999,-1671.6666666666667,4868.888888888889,245.0,-1076.6666666666667,0.0,0.0,-10.0,0.0,0.0,17.5
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388729703915951,0.0,0.0,2.511111111111111,5.97592883307169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3854981742305683,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,4.7787037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.513011152416357,0.0,7.920454545454546,0.0,0.0,1523.888888888889,-131.66666666666666,-1351.6666666666667,3917.777777777778,245.0,-721.1111111111111,0.0,0.0,3.333333333333334,0.0,0.0,17.55
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9201877934272304,0.0,0.0,2.2660818713450293,6.311750599520384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3228014744602423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,4.696890286512928,0.0,0.0,14.672897196261681,0.0,0.0,0.0,0.0,3.513011152416357,0.0,7.901785714285714,0.0,0.0,1643.888888888889,1383.3333333333333,-691.6666666666667,4467.777777777778,245.0,-261.11111111111114,0.0,0.0,3.333333333333334,1570.0,0.0,25.5
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,3.6423405654174883,6.742857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.051051051051051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5.046017402945114,0.0,0.0,13.816793893129772,0.0,0.0,0.0,0.0,3.1171548117154813,0.0,8.895833333333332,0.0,0.0,1633.888888888889,1036.6666666666667,-295.0,5458.888888888889,445.0,-124.44444444444444,0.0,0.0,3.333333333333334,1810.0,0.0,41.25
2019-09-16,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5209003215434085,0.0,0.0,5.576923076923077,8.501362397820163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.101527403414196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.629220380601596,0.0,0.0,11.968253968253968,0.0,0.0,0.0,0.0,7.7272727272727275,0.0,8.309438470728795,0.0,0.0,1616.6666666666667,2018.3333333333333,-98.33333333333334,4430.0,-275.0,-21.666666666666657,0.0,0.0,0.0,3770.0,0.0,41.25
2019-09-17,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.242229367631297,0.0,0.0,4.924242424242424,6.565295169946332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8363954505686793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379776601998825,0.0,0.0,9.955752212389381,0.0,0.0,0.0,0.0,6.666666666666666,0.0,6.880341880341881,0.0,0.0,823.3333333333334,2115.0,-185.0,5193.333333333333,-426.6666666666667,-81.66666666666666,0.0,0.0,0.0,3375.0,0.0,61.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3441247002398082,0.0,0.0,3.083333333333333,6.007393715341959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.012820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.566417741570491,0.0,0.0,9.952380952380953,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.204819277108434,0.0,0.0,611.1111111111111,2275.0,118.33333333333336,4306.666666666667,-59.999999999999986,241.66666666666666,0.0,0.0,0.0,3135.0,0.0,44.35
2019-09-19,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0718654434250765,0.0,0.0,3.0168776371308015,5.970149253731344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.456521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1357454452142677,0.0,0.0,8.183279742765274,0.0,0.0,0.0,0.0,7.27891156462585,0.0,5.726600985221675,0.0,0.0,417.77777777777777,2025.0,318.3333333333333,3916.6666666666665,540.0,121.66666666666666,0.0,0.0,0.0,2545.0,0.0,39.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278787878787879,0.0,0.0,3.34855403348554,5.829596412556054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83947119924457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.521090534979424,0.0,0.0,8.501945525291829,0.0,0.0,0.0,0.0,7.31638418079096,0.0,5.391111111111111,0.0,0.0,381.1111111111111,1721.6666666666667,-64.99999999999999,3573.3333333333335,90.00000000000001,651.6666666666666,0.0,0.0,0.0,2185.0,0.0,45.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,7.632575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6546651180797523,0.0,0.0,5.155555555555555,8.326693227091633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.755985267034991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269924374636417,0.0,0.0,8.862433862433862,0.0,0.0,0.0,0.0,8.230392156862745,0.0,6.436525612472161,0.0,0.0,531.1111111111111,1743.3333333333333,-357.77777777777777,3280.0,1648.3333333333333,721.6666666666666,0.0,0.0,0.0,2233.3333333333335,0.0,30.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,6.5677321156773205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8407106293285156,0.0,0.0,3.956639566395664,7.397540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031287605294826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5272928789138263,0.0,0.0,8.042735042735043,0.0,0.0,0.0,0.0,7.091397849462366,0.0,5.913102511880516,0.0,0.0,314.4444444444444,1756.6666666666667,-809.4444444444445,2570.0,1048.3333333333333,916.6666666666666,0.0,0.0,0.0,1568.3333333333333,0.0,25.0
